essay_id,essay_set,essay,rater1_domain1,rater2_domain1,rater3_domain1,domain1_score,essay_length
7480,3,"The story begins as the author, a cyclist, has taken directions from several very old men to reach his bike-ridden destination of Yosemite National park. He starts out confident enough and then reaches the first town the gentleman described. It is a ghost town and amuses the author still believing he’s perfectly fine he sets out again this time arriving at a place with “One ramshackle shed, several rusty pumps and a corral that couldn’t hold in the lamest mule” It is at this point that the author starts to worry as his water supply is low. He preceeds past rolling hills, snakes, tumbleweeds and different land-marks. Each one rips his confidence and exciterent to shreds. Especially the juice factory as the author is currently very dehydrated and losing all hope. Finally, he arrives at the water he seeks in the form of “Gary wilber’s fish camp,” and refreshes himself and his dried-out hope. Each time the author passed a land-mark his confidence took a beating, and even though he was in dire physical health not having any hope for his sunny breezy vacation can drain a person even more from the inside out.",3.0,3.0,,3.0,194
7487,3,"Pride, determination, relief – all are things that the cyclist felt during his long bike ride. First the cyclist started of rideing on fresh legs and good directions, but after a while down the road he started to dought the old men, “a diary with my last entry in place of old men, their wisdom, and their been a sense of direction, I made a mental move to change it.” After feeling that the direction might be rough, he rode out of pride to get to his destination. Next the rider had great determination to get to his destination and did many things, “I gathered – a few pebbles and stock them in my mouth to take my mind off of thirst.” This quote shows that he would do almost anything to keep going. Finally the cyclist was fatigue when he arrived at the @CAPS1 shop because he then knew the old men were right and would reach his destination, “As I stumbled into rather modern bathroom and drank deeply from the sink this quote shows he was polite naturally to get water but to know the men were right.",2.0,3.0,,3.0,190
7491,3,"The features of the setting affect the cyclist in many ways. For one, a lot of the settings discoured the cyclist. “This place might have been a thriving little spot at one time- say, before the last world war- but on that morning it fit the traditional definition of a ghost town. As soon as the cyclist hits this “town” he realizes that the old mens advice might not have been so great. The dry desert affects the cyclist the most. This hot climate makes the cyclist extremely thirst, hot, and and sweaty. “Wide rings of dried sweat circled my shirt, and the growing realization that I could drop from a heatstroke...” The cyclist's tune here is sarcastic but he is still concerned about his health because of the heat and lack of water. The fact that there is nothing living around the cyclist also affects him. Since he’s talked to the old men for directions he hasn’t seen a glimpse of life, or buildings or anything. So this definetly discourages the cyclist and makes him lose his will to continue his journey. In conclusion, the features of the setting affect the cyclist in many ways. ",3.0,3.0,,3.0,196
7493,3,"In the essay, “Rough Road Ahead: Do not Exceed Posted Speed Limit,'' the cyclist is affected doth emotionally and physically by the features of the setting. At the start, when he came to a deserted shed with rusty pumps, he began to feel discouraged. “[The] sight was troubling,”(page @NUM1) @CAPS1 on in the essay, the terrain changes from flat land to short, rolling hills and tumbleweeds began to pass. The cyclist is definitely affected by the change in terrain. He is now exhaugnted but continues to pump his legs and ride on. Before the end of his ride, the cyclist reaches an abandoned @ORGANIZATION1. The setting how includes a large picture of a young boy drinking a refreshing glass of juice. The author seems almost detected by this. “I hung my head'' (page @NUM2) he confessed. In the end, once he finds an old fishermans store, he is relieved seeing the store from a distance excited the author, because, he could finally have a drink. The author mood and body were greatly affected by that features of the setting.",3.0,2.0,,3.0,179
7502,3,"In the story, there are many features of the setting that affect the cyclist. One setting feature is the rolling of steep hills. The hills make the cyclist exhausted and even more desperate for water. For example, in the story it says, “Over one long crippling hill, a building came into view”. This shows that the hill was very hard and strenuous to get over. By using the word crippling it informs us that the hill was brutal and very hard to get over. Another setting I feature that affects the cyclist is the absence of any civilization on his cycling path. While he was riding he notices that there is nobody around to help him if he gets in trouble or needs water. The absence of people makes him feel stressed and worried about his journey. It shows this in the story when he say, “There was no one in sight, not a building, car, or structure of any kind”. Also it says in the story “I was going to die and the bird would pick me clean, leaving only some expensive out door gear and a diary with the last entry on the parse of old men"". This shows that there was nobody around to help him and he knew it. He thought he would die alone and that birds would eat him. He was obnonely worried about the absence of people.",3.0,3.0,,3.0,234
7503,3,"Usally the features, setting has an major affect upon the cyclist. The features, setting relates, and describes the hassh, and eventually relief condition of the cyclist. The setting relates to the person and plays a role, which the cyclist can observe. One reason how the features of the setting affects the cyclist is it shows the various problems that are being faced with the cyclist. For example, the cool pines, no one in sight, and I am alone. The way how this interepts a clear meaning, I the cyclist needs help getting home, and eventually by traveling, he needs water, to fill his thirst. Prior to thisy, the features, shows the weakness of the cyclist. For example, with that i believed it was my last burst of energy, as I consently, maneuvered down the hill. The features, and settings, affect the cyclist by showing how he was facing his troubles, thirst and fear, which all lead behind him at the end. These features and settings develop a clear understandmet, for the cyclist, and what is to be expected, in by him.",3.0,2.0,,3.0,181
7504,3,"The features of the setting had a big impact on the cyclist. When he started that ride, he was confident that the “old timers” were right about which directions and roads he had to take to get to Yosemite National Park. Though the sun was bearing down, he refused to give up, just as he says” The sun was beginning to beat down, but I hardy noticed.” He came up to places that were worn down and deserted, so he knew he was alone if anything happened. The desert heat had made him down his water pretty regularly, so he tried to get more, as in, ""I got on my hands and knees When l tried a drop or two, it has the flavor of battery acid"" paragraph @NUM1. He was so thirsty that he would drink hot water. Then he thought he has only @NUM2 miles to go, so he kept going. He weakening as he pedaled along the changing terrain as he was “trying to keep my balance in my dehydrated state. “With what little energy he had last, he had passed an abandoned Well be Grape Juice factory, which probably tested his patience and sanity. He had resorted to, “gathered up a few pebbles and stuck them in my mouth” just to keep his mind his thirst. He was losing hope when he came upon “ Gary and wilber’s fish camp best bet” then he felt relieved after he was able to get cool water. By then he's learned his lesson, to stick to his map.",3.0,3.0,,3.0,259
7505,3,"In the author's recollection of his long and tiresome bike ride he talked about the struggles he had to face. when he set out that morning he asked some old guys on a porch for directions to @CAPS1. They told him that they knew the way and that they knew a shortcut. He choose to take their advice but later regreted it. when he found the towns that they spoke of all he found was ghost towns. ""Never accept travel advice from a collection of old-timers who haven't left the confines of their porches since carter was in office. ""He dose eventually reach a town were he finds signs of life. There he asks another old guy if he knows the way to Yosemite, the guy says he has a good map. All along his ride he was pleged by the sun and lack of watrer. The sun made him hot and thirsty which forced him to drink a lot of his water. when he rached his last few sips he resisted from drinking it and began loosing consciesness. ""I could drop from heatstroke on a gorgeous day in June.""",3.0,2.0,,3.0,190
7514,3,"The features in the setting of ""Rough Road Ahead, Do not Exceed Posted Speed Limit"" affect the cyclist because the determine how easy or hard he ride is for the cyclist. For example. The land being hot, would enable him to die or heat struck without water, the land being dry means he doesn’t have a place to refill his water supply and the land being barren means to the man that if he didn’t be of heat stroke there is a chance he wouldn’t be found and wouldn’t survive. Another example of how the features of the setting offer the cyclist is in the story when the road gets rough and he sees the speed time sign his though are about here he is going a water depleating 12 mph. This shows that he features of the setting, namely the contour of the land and the roughness or he road make the journey a lot harder on the cyclist. The features of a setting could possibley be the biggest arrest on a cyclist, and whether they have a long hard journey in which they have to push themselves to the limit like in this story or a nice lersury ride.",3.0,2.0,,3.0,201
7534,3,"The features of the setting cause the cyclist two main problems: doubt and dehydration. From the essay, you can infer that the cyclist doubts he will ever make it to Yosemite because of the constant features in the essay that cause him to lose his hope and confidence. For example, near the end of the essay the cyclist is already exhausted and hopeless but then sees a building over a hill. He hurries to the building only to find out that it is an abandoned, run–down @ORGANIZATION1 factory. After getting his hopes up, he is forced to get back on his bike and carry on. This features of the setting causes further disappointment to the cyclist and installs more doubt into his mind. Despite losing his confidence and hopes to make it to Yosemite, the features of the setting also cause him a serious, literal problem: dehydration. The weather is not and he has to carry on over hills and on rough roads. He is running low on water and at the one town he finds the water from the pump is undrinkable. The features of the setting are causing him these problems and are the reason hid health is at risk.  ",3.0,3.0,,3.0,202
7539,3,"The features of the setting affected the cyclist in this story alot. Having unreliable directions, barely enough water for the journey, poor road conditions and other hazards like the heat and animals made this a very difficult journey for the cyclist. Starting the journey the cyclist recieved bad information on how to get to his destonation which lead him on a long hard journey with not much water. He says in the story “The speed limit was @NUM1. I was doing a water-depleting @NUM2”. This means he was running out of water too fast for the amount of land he was covering. Another feature of the netting that affected him was that the road conditions got worse and worse untill he reached a high way late in his journey. He said “flat road was replaced by short rolling hills."" This means the faster, easy, to ride terrain was replaced by slower harder to ride on terrain. These features of the setting could have been very dangerous and maybe factal and affected the cyclist alot living this story. ",3.0,2.0,,3.0,177
7543,3,"The features of the setting affect the cyclist in a few ways. first of these is the blazing heat. He is basically in a desert and he is running low on water. As he starts to run out of water he starts conserving it which is dehydrating him so he is becoming weaker, “I would conserve my water and go inward for an hour or so- a test of my inner spirit. Next up is the rough terrain. When you hit rough terrain on a bike it can get hard to keep going and the cyclist was already short on water “a large highway sign jumped out at me. I read: rough road ahad: Do not exceed posted speed limit sometimes life can be so cruel“. Finally is the structure First there was the Ghost town with the “battery acid” tasting water. Also there was the Welch’s grape Juice factory and bottling plant which were both probably dimeriling. “A sandblusted picture of a young boy pouring a refreshing glass of juice into his mouth could still be seen. I hung my head”. As you can see the features of the settings generily affected the cyclist.",3.0,3.0,,3.0,195
7545,3,"In the story Rough Road Ahead: do not excess speed limit, the reader sees the scenery and terrain get rougher, and lonelier, and as the cyclist travels and limits are being pushed his outlook is somewahat grim he only expects the worst. The rough road strats out after a water pump he finds gives him piping not, brackish water that tasted like battery acid. Water in a sense in this story is a metaphor to his life, and is the source for him living. In the beginning he drank it regularly and when he gets to the pump it is bad, just like when things start to turn sour in the story itself. The cyclist in this story is very a ware to how his body is and acknowledges his dehydration. At one point he says “and the growing realization that I could drop from a heat stroke simply because I had listened to some gentlemen who hadn’t been off their porches in a decade"" he later said it caused him to laugh sadly, hopelessly the lack of humans and their technology really broke him down.",3.0,3.0,,3.0,186
7546,3,"The desert is the crulest of nature’s environments. Its lack of water, dry air, and punishing heat are enough to kill even the hardiest creature. When traveling through a desert, one must maintain a constant water supply and know their path with respect to the power of nature in “Do Not Exceed Posted Speed Limit”, cycler Joe Kurmaskie must overcome the desert’s heat and lack of water to survive. As the author observes in paragraph @NUM1, “wide rings of dried sweat circled my shirt, I could drop from heatstroke.” If the human body overheats, it becomes sick and unable to properly function. When in the desert one must keep cool or perish. In @NUM2, Kurmaskie begins to realize the danger of running out of water in the desert, “ I had been hitting my water bottles pretty regularly, and I was travelling through the high deserts of California in June. “As this water starts to run out, Joe suffers from dehydration, despair, and a loss of balance. Water is essential in a desert environment, without it, as Joe observes, “the birds would pick (you) clean, leaving only some expensive out door gear”.",3.0,2.0,,3.0,192
7554,3,"The features of the nearby setting affect the cyclist in a bad way. The four main things that affect him are the heat, lack of water, lack of nearby buildings, and @CAPS2. For this cyclist one of the biggest problems is the heat. He says” i was travelling through the high deserts of California in June”. this shows that it is quite hot outside by the month stated. June is quite a hot month especially in @CAPS1 deserts. The second problem is the cyclist lack of water. He says throughout the story how thirsty he is and how much he needs to drink some water. When he reaches the end, however he finds water. The third problem is when he needs water, he can’t find anywhere due to the lack of buildings. He pedals great distances trying to find “towns” nearby. Once he finds them, they are either “ghost towns” or are not useful at all. The final problem he faces is the @CAPS2. He says “At some point, tumbleweeds crossed my path and a ridiculously large snake… blocked the majority of the pavement in front of me.” @CAPS2 is getting in his way and not helping him to reach his destination at all. Truly . the features of the nearby setting are affecting him in a tramatizing way, because so many things like heat, lack of water , buildings, and @CAPS2 are inches way.",3.0,2.0,,3.0,235
7571,3,The features effect the setting of the story in a big way. At the beginning of his ride there are people around and he has no troubles. After he talks to the old men and starts on his ride to the @NUM1 town there is no one around. There are no buildings in site at all and no source of water. Since there was no one around his confidence of actualy completing the trip begar to go down. Once he arrived at the first town he noticed that it was an old town and no one was there anymore. This made him mad and his confidence dropped a lot. Once he reached the next building he noticed that there was no one there either and then thought hed never make it and that he die. Once he reached the final place it was a more occupied setting. There were people around. He then began to feel relieved that he could get water. The setting with no one around make him lose a lot of confidence.,3.0,2.0,,3.0,175
7578,3,"According to the essay features of the setting affect the cyclist. If the cyclist is in the middle of a hot desert in June with no water, the cyclist will become excessively thirsty the longer they go. For example; the author states “I had been hitting my bottles pritty regularly, and I was traveling through the high desert of California in June”. The terrain changes to short, rolling hills from flat land causing the cyclist to push herself to get the next town to get water. For instance; she states “over one long, crippling hill, a building came into view”. This cause the cyclist to use what they thought of as their last burst of energy to get down there, but the building was abandoned, thus making the cyclist feel let down. As the cyclist continued on a setting of a bait store came and the cyclist felt relief because now she could get water. These examples show the change of setting on the cyclist’s trip and how it affected her.",3.0,3.0,,3.0,171
7583,3,"As the setting changes in the story, so does the cyclist’s narrator’s mood. His mood changes from happy and confident to indifferent and scared. At first the cyclist is so happy about Yosemite that he is just care free and no worries at all. He says that, “I rode into the morning with strong legs and a smile on my face.” Even at his first “ghost town” he just “chuckled, checked my water supply, and moved on”. After this point he could not be so care free. After this town he came to, “One ramshackle shed, several thirsty pumps, and men”. He said, “this was troubling”, it was very hot and he had been drinking his water pretty often. He said that, “He failed on."" He started to get sort of scared he realized that he could, ""drop from a heatstroke."" He was scared that because of his idea to believe the old men he might possibly die. He finally get happy when he reaches the bait shop and he got his drink. From then on the stock to his map. His attitude changed greatly throughout the story.",3.0,2.0,,3.0,188
7590,3,"The author made the setting seem long and unbearable, felt of undesirable heat and lack of water at hand. Specially in the way he kept describing the road with all these challenges that kept appearing like after @NUM1 miles to a town then @NUM2 miles passed that he, “came to a park of ???. One ramshackly shed, several rusty pumps and  a carrol that couldn’t hold in the hamest mule greeted me.This sight was troubling.” Then he went in a discharge, ""I was traveling strenght the high deserts of California in June. @CAPS1 ?? imagine, the heat, and unbareabalnes of the ??? journey still I face. @CAPS1 that bike seen endless.Then with a thrust gaining on him for example, ""I was doing a water-deplety 12 mph, sanctures life can seen be cruel. ""@CAPS1 him feel his constrain regrate on the journey @CAPS1 me feel his constrain sorrow for his endless journey he had to go through. Another example is, ""I riped the sweat from my eyes to make sure I wasn't a mirage"". Then, reaching this, the building abondoned years ago. @CAPS1 his journey seen hopeless and long had that make endless with first wave problems getting strength at him @CAPS1 his journey seen to be harder and filled with ?? hope as strenght left to finish his goals.",3.0,3.0,,3.0,219
7591,3,"In the story, “Do not exceed postal speed limit,” many features of the setting affect the cyclist. First and most importantly, he is affected by the people who live there. “Never accept travel advice from a group of old- timers who haven’t left the confines of their porch since Carter was in office.” This quote describes the feelings the cyclist has towards the old men. Because he listened to their directions, he traveled through ghost towns and hourly died from dehydration. Also, the lack of people and civilization affected the author. There was no one around that he could ask for help from. “…but on that morning it fit the traditional definition of a ghost town. Here, the author is trying to stop for water, but since no one lives in the town any more, he gets none. Finally, the lack of water has a huge effect on the cyclist. “That smoky blues tune “Summer time” rattled around in the dry honey combs of my deteriorating brain.” This describes how the author is really dehydrated and he feels like his brain is drying up. However, his need for water makes him more determined than ever to keep going until he reaches another town, or this goal destination of reaching Yosemite National Park.",3.0,3.0,,3.0,212
7599,3,"The features of the environmental setting is affecting the cyclist. A setting is a certain time and place an event is taking place along with the setting their are features, which is the background description basically giving away additional information about the subject or idea. The features along with the setting are intefering with the cyclist by the hot temperature in Lodi, California making the cyclist or biker hotter than usualier as he heads in the wrong direction closer and nearer to the hot blazen scroaching desert. In addition to this he is running out of water and is beginning to get more and more exhausted from the heat plus he is starting to lose consciousness along with getting dehydrated. This is a major problem for the character because he is losing his sense of direction and because of this he is getting more panickly as his supply of water is running extremely low. A instance of the environmental setting affecting the cyclist is “I eased past, trying to keep my balance in my dehydrated state. The water bottle contained only a few tantalizing sips. Wide rings of dried sweet circled my skirt, and the growing realization that I could drop from heartstroke on a gorgeous in June ""(Joe Kurmaskie, @NUM1)."" @CAPS1 example is “This sight was troubling. I had been hitting my water bottles pretty regularly and I was travelling through the high deserts of California in June “(Joe Kurmaskie, @NUM2)”. The hotness and heat had also increased the character’s confidence in himself as he was getting more and more panickly. A instance of this is “I began breaking the ride down into distances. I could see on the horizon, telling myself that if I could make it this far, I’d be fine “(Joe Kurmaskie, @NUM1). In conclusion, the hot setting in California had affected the cyclist in a number of ways it had exhasted his water supply and this caused him to become exhausted, dehydrated, and making him lose his logically sense to make decisions however his loss of sense of direction also gave him more self confidence as he stirved to the roads and serves town that was about twenty miles away in order to get water so that he @MONTH1 survive.",3.0,3.0,,3.0,375
7613,3,"The features of the setting make the cyclist feel hopeless after realizing he is not on a short cut. The cyclist has the ""growing realization that [he] could drop from heatstroke"" as he rides along. Also, the only building he sees for miles ""had been @NUM1 Welch's Grape Juice Factory."" The cyclist is driven deeper into despair and feels that all hope is lost when he sees this building. As he rides on, the song ""'@ORGANIZATION2' rattled aroung in the dry honeycombs of (his) deteriorating brain."" At this point, the cyclist believes his own death to be inevitable. He saysown death to be inevitable. He says “with any luck I’d hit a bump and lodge one in my throat” when talking about pebbles he placed in his mouth. Finally, the cyclist reaches a small bait shop, and all hope is returned as he “drank deeply from the sink.” The desert setting, with its lack of water, shelter, and people was the cause of this mans concern and later panic about his own life. The hopelessness of this cyclist is much like the hopelessness of those in the @ORGANIZATION1, who trapped in a blizzard far from civilization, resorted to eating their dead just to survive. While the @PERSON1 @ORGANIZATION1 went to extremes for their survival, their setting caused them to feel the same hopelessness as the cyclist.",3.0,3.0,,3.0,226
7616,3,"In the short story Rough Road ahead: Do Not Exceed Posted  Limit, by Joe Kurmaskie, the features of the setting affects the cyclist. When at the old codgens house, he is confident in himself, because they have told how of a shortcut to Yosemite, giving that confidence he needs, as he leaves, he is still confident, these as the settings changes, so does the mood of the cyclist. after ""about @NUM1 miles into te pedal"", the cyclist arrives at the first town, he has despair because it is a ghost town,"" still having confidence, he lack of water, he continues on. after a couple more miles, he comes to small fork with a pump. Thinking its cool, water he goes and pump, he finds out it is @NUM2°@CAPS1 and tastes like ""battery acid"". Now he desparate, no water, dehydrated, and no towns around, he began to pedal and pedal, hoping to find a town around. When he does find a town, with water, the setting to relieving and better for him because he find water. In the end, the setting effect how the cyclist back against confident, then desperate as water is used, than relieved when water is found.",3.0,3.0,,3.0,199
7623,3,"Many things can affect a cyclist. But in the story three main features of the setting affected the cyclist the most. While the cyclist was riding it was very hot. We know this by looking back at the text. It gives us this quote, “That I could drop from heat stroke on a gorgeous day in June.” Because it was hot. This could make the cyclist thirsty. Another feature of the setting was the multitude of hills. This would create exhaustion. We know their were many hills because in the text it says.” Flat road was replaced by short rolling hills.” Going over all those hills can really tire someone out. A third feature of te setting would be nature. Nature can affect us in many ways, by weather, by terrain, as in this case by animals. In the story the cyclist comes upon a large snake. This making it dangerous. The setting can affect anything. It would have been a totally different story if the cyclist had been in the summer during @DATE1, not June.",3.0,3.0,,3.0,176
7624,3,"In the essay “Do Not Exceed Posted Speed @CAPS1,” the setting is used to alter the cyclists mood and as a reflection of his situation. For example, the statement “the cool pines and rushing river of Yosemite had my name written all over them” helps describe the cyclist situation. The idea of lush, cool water vegetation gives the @CAPS4 hope during his increasinlgly hellish trip. The beauty of that setting also reflects on the comfort that would come from reaching Yosemite; the good setting equal a good out come. Later on, the cyclist comes across “one ramshackle shed, several rusts pump, and a corral that couldn’t hold in the lamest make.” This is a depressing setting symbolizing a complete loss of hope. And inteact at this point the cyclist becomes troubles to his situation. While pedaling through desert, the cyclist becomes even more factory when tumble seed, which is always a symbol of a deserted area, cones by. The nile of setting to affect and mirror mood is nothing new. There are many examples of this literary technique throughout history. For example, in his story “The @CAPS2 of @CAPS3 @PERSON1.” @CAPS4 @PERSON1 was a deslated land filled wild beast to symbolize and cause @PERSON2 to change his personalith surrounded by uncivilized people and creating @PERSON2 tears of his clothes and hunt like a dog. The setting of a desert in the uncultured. Part of colonial simultaneously cause and reflects on this change. The setting in the essay “Do Not Exceed posted Speed Limit” is used as an important for character development.  ",3.0,3.0,,3.0,261
7672,3,"The features of the setting affect the cyclist mentally, physically, positively and negatively. For instance, had been do @CAPS1's Grape Juice Factory and bottling plant. A sandblasted picture of a young boy by pouring a refreshing glass of juice into his mouth could still been seen."" This affected the author mentally, making him remember he had no water. Which inturn affected him physically by becoming dehydrated as moments passed. So overall that setting features had a negative direction affect on the cyclist. Another example, ""One ramshacked shed, several rusty pumps, and a coral that couldn't hold in the lamest mule greeted me. This sight was troubling."" This affected the cyclist mentally by making him think he was never going to see civilization again. It also affected him physically because the water tasted like ""battery acid"" which put him deeper into his dehydration state. This setting features had a negative affect on the cyclist. The setting features and had they affected the cyclist is like an environment a person is adised in and how it makes them who they are.",3.0,2.0,,3.0,179
7677,3,"The features of the setting in, ""Do Not Exceed Posted Speed Limit,” affect the cyclist in many ways. After following the old mens' advice he sets off on his journey. After the first town appears the sun realy starts to beat down which realy affects the cyclist. In the essay it says “The sun was beginning to heat beat down, but I barely noticed it.” He @MONTH1 have not noticed it yet but then later on the long winding road on the new flat terrain he runs out of water and that is real dangerous in weather that hot. The text says, “The speed limit was @NUM1. I was doing a water- depleting @NUM2.” In this part of the story it proves that the cyclist is out of water. In this kind of setting you can run into dangerous creatures. In the story it says, “I toiled on. At some point, tumbleweeds crossed my path and a ridiculously large snake. It really did look like a diamondback-blocked the majority of the pavement in front of me.” This entry proves to the reader that there are snakes in this sort of setting. The features of the setting in “Do not Exceed Posted Speed Limit,” affects the cyclist greatly.",2.0,3.0,,3.0,207
7681,3,"The features of the setting would have affected the cyclist a lot. There is a man who takes the advice of old men and takes a “shortcut” to Yosemite Park. The shortcut only leads him to thirst, and no park. The narration states, “A sandblasted picture of a young boy pouring a refreshing glass of juice into his mouth couldstill be seen (Kurmaskie @NUM1). ""This feature could affect the cyclist by discouraging him. the cyclist comes to the first “town” but only finds yet again no water, and a picture of something that makes him more thirsty. It could also make him be more angry at the old men because they led him on this pointless journey. Another feature that @MONTH1 affect the cyclist is the lack of trees or shade. The only thing he could feel was the sun beating down on his back. The narration states, “Wide rings of dried sweat circled my shirt.(Kurmaskie @NUM1).” This also makes the cyclist believe that old men do not know what they are talking about.",2.0,3.0,,3.0,174
7688,3,"“Do not exceed posted speed limit”, is a short story about a man who is bicycling through Yosemite and he asks some elderly men for direction and they lead him in this “old” shortcut that takes him through tough terrain and extreme famine. The features of the setting affect the cyclist in many ways throughout the story for example when the bicyclist came to a deserted area he said “there was no one in sight, not a building, car, or structure of any kind”. By this time he was malnourished & in need of water this extreme thrist also reselted in him passing an abandoned Welch’s grape juice factory with an advertisement with a young boy pouring a fresh glass of juice in his mouth. He says “In an ironic twist that should please all sadists reading this, the building,”, then he goes into detail about the building, this mood & feeling by this time was tired and worn out and the advertisement didn’t help the situation at all. The authors mood did change with the setting and before it got better it was worse.",3.0,2.0,,3.0,185
7693,3,"In the story, “Rough Road Ahead: Do not exceed posted speed limit,"" by Joe Kurmaskie, the features of the setting affected they cyclists physical abilities. The features affected is abilities, because the climate and dangerous environment was hot and rough to handle. These features were hot and rough 'Since he was in the California deserts in June. The passage that supports this is,”. Tumbleweeds crossed my path and a ridiculously large snake- it really did look like a diamondback- blocked the majority of the pavement in front of me. I eased past, trying to keep my balance in my dehydrated state. Also, the features of the setting give him determination. They give him determination, because each horizon he sees gives him hope. They give him hope since he knows he is that much @NUM1 to Yosemite National Park. The passage that supports this is when he drops,"".distances I could see on the horizon, telling myself that @CAPS1 could move it that far, I’d be fine.” In the story,"" Rough road ahead, Do not exceed posted speed limit, by Joe Kurmaskie, the features of his settings affect both they cyclists physical and mental abilities",2.0,3.0,,3.0,193
7694,3,"The features of the setting have a huge effect on the cyclist. There was a point in the story where he ran out of water ad he remembered that the old guys had sworn the next town was only eighteen miles down the rode. He was tired ad dehydrated but he thought he could make it along the road. So he started off and the two miles later the terrain changed and so did his outlook on this entire journey. “Flat road was replaced by short, rolling hills. ""Sometimes life can be so cruel.” @CAPS1 hills took a lot out of him and he was now on a highway. Before this terrain change the rider is very positive and thinks he can do this easily. “I could make that!” But after the terrain change he looses hope and almost don’t make it. “It didn’t really matter. I was going to die and the birds would pick me clean.” It is obvious as you read that when the terrain becomes tough it has a huge negative effect on the cycilists.",3.0,2.0,,3.0,179
7700,3,"The cyclist in this essay is trying to go to Yosemite National Park. He feels confident in him making it, not realizing what is up ahead. First comes the windy roads. As he goes along his confidence starts to wither away. The desert hits him like a boulder because he is running short on water and needs to rest. The extreme heat just makes everything worse. “Not the miley into this heat section of the ride, I noticed the terrain changing. Flat road was replaced by short, rolling hills. “This shows that the cyclist did not expect to meet this kind of terrain and is over whollmed by it. The one thing he never does is give up. This is important because as he went along, just before hagon up, he found a place to get water and to relax. “Then, as easily as running about, my troubles thirst, and nor were all behind me” This shows that he was strong and determined to survive and he finally found what he needed and it made happy and have a will to live. Everyone in life needs to be determined.",3.0,3.0,,3.0,189
8863,4,The author concludes the story with this because gardens cannot grow with snow on the ground. So she she figurers when all the snow is melted she”ll try to grow another one. I feel as if she wasn’t  happy enough to grow another garden I think she should be more interested in growin it then disappointed.    ,0.0,0.0,,0.0,56
8869,4,"The story ended with the author saying, ""when they come back, saeng vowed silently to herself, in the spring, when the snows melt and the geese return and this hibiscus is budding, then I will take that test again."" The author concludes the story with this paragraph because Saeng is upset about spending @NUM1 on a plant that she had felt was different than the plant at home. She is stating that she is not going to take the test of buying one again until the geese return and the Hibiscus budds.",0.0,0.0,,0.0,92
8877,4,Why the author concludes the story with this paragraph is because in the paragraph there is a lot said that is the main part of this story. For example all the names and talks about the seasons and there comparisions and differences and it talks abouts different buddings like when you get your mids your nuggets and headies of the plant. Because hibiscus is a new form of some nice @CAPS1.,0.0,0.0,,0.0,71
8916,4,"The author concludes the story like that because she wants every body to know how she feels about the hibiscus. She felt like the hibiscus was a wondeful plant. She described it as ""smooth and cool toward the end of the first page. When she first the plant back in Vietnam she thought that is just grew wildly. Then when she saw it in the United States she was suprised that it grew in a pot. For example she desribed the the smell of the hibiscus as a ""sweet scent.” @CAPS1, this why she is concluded the story like this; because of how felt about the plant.",0.0,0.0,,0.0,107
8917,4,The author concludes the story with that statement because it shows Saeng passion for gardening. How she’s willing to take the test is to see if her plants can grow when spring comes around and the hibiscus starts to bud she will attempt to grow it which shows how anxious Saeng is for gardening and to try and get the hibiscus to grow during the spring.,0.0,0.0,,0.0,66
8927,4,I think that the author concluded the story like that because of who throw out the whole Story the plot was in the winter. She might wanted to try it in a different season to see if she might to better with the whot setvation. That is why I think the author concluded the story like that.  ,0.0,0.0,,0.0,57
8930,4,In this story Saeng shows her mother how pasionate she is with planting and her pasionate for plants. The author includes the paragraph in the story so that it can show how the charact Saeng feels about her planting. One reason why this shows that she has passion for planting is because it says “I will try this test again” meaning that if she is doing something that she enjoys doing then she will try it again and again until she is fully pleased.,0.0,0.0,,0.0,84
8947,4,I think the author concludes the story with that ParagraPh to say that he will @CAPS1 uP in sPring time when the snow melts and geese return. Also I think that the author like the setting of sPring also to see the sunny skies a geese floating in a @CAPS2. I also would like that setting because It gives me more ideas and it's a very lovely setting to be around. That is why I think the author Picked that ParagraPh to conclude the story.,0.0,0.0,,0.0,85
8976,4,I think the author concludes the story with this paragraph cause. Saeng didn’t think the winter hibiscus was In the ground now and that when she got back all of her plants was gone do to the snow so she said she will take that test again meaning she will start back to the first steps of her plants and flowers.,0.0,0.0,,0.0,61
8978,4,"The author concludes the story with This paragraph because it’s related to she thinks, when her semile of welcome warmed Saeng “cheep skip over live to you’re back she saw cheerfully” @CAPS1 it’s past time what took you so long? now did it go? Did you? She feels very skip over its related to",0.0,0.0,,0.0,54
9030,4,"The reason why the author concludes the story with this paragraph is to tell us what she does once she gets back in the spring. That means when she gets back, she will then be taking care of the plants. When she gets  gets  back she wants the snow to melt and everything. That is what the author is telling me from the story.",0.0,0.0,,0.0,64
9036,4,"I think the author concludes the sentence then they come back, Saeng vowed to herself, in the spring, when the snows melt and the geess and this hibiscus is budding, then I will take the test again"" is that because it was winter and the school was closed. When the geese come back it will be spring, so it will be time to go back to school. I think thats the reason.",0.0,0.0,,0.0,72
9045,4,"The authour meerly states the obvious within this story of shortness. This exerpt mainly mainly means that when spring arrives she will return to the Green house or area with all the plants. When she gets there, the girllwill atempt to act the plant that grews wild in her home country and bring it to her new home.",0.0,0.0,,0.0,58
